Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa
00197,PRIVATIZAÇÃO DAS ESTATAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/191,10/1989,SÃO PAULO-CAP/SP E RIO DE JANEIRO-CAP/RJ,DATAFOLHA
00198,VOTO NACIONAL XIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/192,10/1989,BRASIL,IBOPE
00199,VOTO NACIONAL XIV,https://www.cesop.unicamp.br/por/banco_de_dados/v/439,11/1989,BRASIL,IBOPE
00200,VOTO NACIONAL XV,https://www.cesop.unicamp.br/por/banco_de_dados/v/440,11/1989,BRASIL,IBOPE
00201,VOTO NACIONAL XVI,https://www.cesop.unicamp.br/por/banco_de_dados/v/441,11/1989,BRASIL,IBOPE
00202,VOTO NACIONAL XVII,https://www.cesop.unicamp.br/por/banco_de_dados/v/442,11/1989,BRASIL,IBOPE
00203,VOTO NACIONAL XVIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/443,11/1989,BRASIL,IBOPE
00204,VOTO NACIONAL XIX,https://www.cesop.unicamp.br/por/banco_de_dados/v/444,11/1989,BRASIL,IBOPE
00205,VOTO NACIONAL XX,https://www.cesop.unicamp.br/por/banco_de_dados/v/445,12/1989,BRASIL,IBOPE
00206,VOTO NACIONAL XXI,https://www.cesop.unicamp.br/por/banco_de_dados/v/446,12/1989,BRASIL,IBOPE
00207,VOTO NACIONAL XXII,https://www.cesop.unicamp.br/por/banco_de_dados/v/447,12/1989,BRASIL,IBOPE
00208,VOTO NACIONAL XXIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/448,12/1989,BRASIL,IBOPE
00209,VOTO NACIONAL XXIV,https://www.cesop.unicamp.br/por/banco_de_dados/v/449,12/1989,BRASIL,IBOPE
00210,INTENÇÃO DE VOTO PARA PRESIDENTE XVII - CULTURA POLÍTICA II-A - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/450,12/1989,BRASIL,DATAFOLHA
00211,INTENÇÃO DE VOTO PARA PRESIDENTE XIX - CULTURA POLÍTICA II-B - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/451,12/1989,BRASIL,DATAFOLHA
00212,INTENÇÃO DE VOTO PARA PRESIDENTE XX - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/452,12/1989,BRASIL,DATAFOLHA
00213,AVALIAÇÃO PREFEITOS (1 ANO),https://www.cesop.unicamp.br/por/banco_de_dados/v/453,12/1989,CAPITAIS (VÁRIAS),DATAFOLHA
00214,AVALIAÇÃO COLLOR/ CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/454,01/1990,BRASIL,IBOPE
00215,AVALIAÇÃO SARNEY / EXPECTATIVA COLLOR I,https://www.cesop.unicamp.br/por/banco_de_dados/v/455,01/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00217,DOAÇÃO DE ÓRGÃOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/456,02/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00218,AVALIAÇÃO DE SERVIÇOS PÚBLICOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/457,02/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00219,AVALIAÇÃO SARNEY / EXPECTATIVA COLLOR II - CULTURA POLÍTICA III - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/458,03/1990,BRASIL,DATAFOLHA
00222,PLANO ECONÔMICO COLLOR I (AVALIAÇÃO II),https://www.cesop.unicamp.br/por/banco_de_dados/v/467,03/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00223,PLANO ECONÔMICO COLLOR I - HÁBITOS DE CONSUMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/468,03/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00224,TV AOS DOMINGOS / TELEJORNAIS / PROGRAMAÇÃO INFANTIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/469,04/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00225,PLANO ECONÔMICO - PLANO COLLOR I (AVALIAÇÃO III),https://www.cesop.unicamp.br/por/banco_de_dados/v/470,04/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00226,PLANO ECONÔMICO/ AVALIAÇÃO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/471,05/1990,BRASIL,IBOPE
00227,APLICAÇÃO FINANCEIRA DOS PAULISTANOS / DOLARIZAÇÃO ECONOMIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/472,05/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00228,PLANO ECONÔMICO - PLANO COLLOR I (AVALIAÇÃO IV - 3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/473,06/1990,BRASIL,DATAFOLHA
00229,PLANO ECONÔMICO/ AVALIAÇÃO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/474,08/1990,BRASIL,IBOPE
00230,PLANO ECONÔMICO COLLOR I (AVALIAÇÃO VI - 4 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/475,07/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00231,AVALIAÇÃO DO SERVIÇO DE TÁXI EM SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/507,07/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00232,PLANO ECONÔMICO - COLLOR I (AVALIAÇÃO VII - 5 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/559,08/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00234,INTENÇÃO DE VOTO GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/560,11/1990,SÃO PAULO/SP,DATAFOLHA
00235,PLANO ECONÔMICO - COLLOR I (AVALIAÇÃO IX - 8 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/561,11/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00236,AVALIAÇÃO GOVERNO COLLOR/ CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/562,12/1990,BRASIL,IBOPE
00237,TARIFA ZERO / 13 SALÁRIO,https://www.cesop.unicamp.br/por/banco_de_dados/v/563,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00238,EXPECTATIVA GOVERNADORES / PRÉ PRESIDENTE / PROIBIÇÃO DIVULGAÇÃO DE PESQUISA,https://www.cesop.unicamp.br/por/banco_de_dados/v/564,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00239,AIDS,https://www.cesop.unicamp.br/por/banco_de_dados/v/565,12/1990,CAPITAIS (VÁRIAS),DATAFOLHA
00241,AIDS,https://www.cesop.unicamp.br/por/banco_de_dados/v/566,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00242,AIDS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2399,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA
00243,AVALIAÇÃO DO GOVERNO COLLOR (10 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/567,01/1991,CAPITAIS (VÁRIAS),DATAFOLHA
00244,AVALIAÇÃO DO PREFEITO DE GOIÂNIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/568,01/1991,GOIÂNIA/GO,DATAFOLHA
00245,GUERRA DO GOLFO / ABORTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/569,01/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00246,MEMÓRIA DE ELEITOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/570,01/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00247,AVALIAÇÃO DO PREFEITO DE TERESINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1556,01/1991,TERESINA/PI,DATAFOLHA
00248,GOLFO PÉRSICO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1557,02/1991,BRASIL,IBOPE
00249,PLANO ECONÔMICO/ GUERRA DO GOLFO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1558,02/1991,BRASIL,IBOPE
00251,PLANO ECONÔMICO - COLLOR II (AVALIAÇÃO - 1 SEMANA),https://www.cesop.unicamp.br/por/banco_de_dados/v/1560,02/1991,CAPITAIS (VÁRIAS),DATAFOLHA
00252,HÁBITOS SEXUAIS DA CLASSE MÉDIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1561,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00253,ANGÚSTIAS DO PAULISTANO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1562,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00254,FORMULA 1 X FUTEBOL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1563,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00255,PLANO ECONÔMICO - COLLOR 2 (AVALIAÇÃO - 1 MÊS),https://www.cesop.unicamp.br/por/banco_de_dados/v/1564,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00256,DOMINGO DO PAULISTANO/ HORÁRIO POLÍTICO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1566,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00257,AVALIAÇÃO DO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1567,03/1991,BRASIL,DATAFOLHA
00258,CÓDIGO DE DEFESA DO CONSUMIDOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1568,03/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00259,PLANO ECONÔMICO/ QUALIDADE DE VIDA/ SITUAÇÃO DO PAÍS/ ECONOMIA E CONSUMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1570,03/1991,BRASIL,IBOPE
00260,CRISE EM SÃO PAULO/ AVALIAÇÃO DA PREFEITURA ( 2 ANOS e 4 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1571,03/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00261,PRESIDENTE COLLOR (1 ANO e 3 MESES)/ PLANO ECONÔMICO - COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1573,04/1991,CAPITAIS (VÁRIAS),DATAFOLHA
00262,REPÚBLICA X MONARQUIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1575,05/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00263,PARTICIPAÇÃO POLÍTICA / ONU,https://www.cesop.unicamp.br/por/banco_de_dados/v/1576,05/1991,BRASIL,IBOPE
00265,AVALIAÇÃO ERUNDINA/ GREVE GERAL/ PENA DE MORTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1579,05/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00266,PLEBISCITO II - CONGRESSO NACIONAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1581,06/1991,DISTRITO FEDERAL/DF,DATAFOLHA
00267,AVALIAÇÃO MARCÍLIO (1 MÊS)/ PLANO ECONÔMICO - COLLOR II (4 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1582,06/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00269,AVALIAÇÃO DO PLANO ECONÔMICO - COLLOR II (5 MESES)/ AVALIAÇÃO GOVERNO COLLOR (1 ANO e 3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1584,06/1991,CAPITAIS (VÁRIAS),DATAFOLHA
00270,AVALIAÇÃO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1585,08/1991,BRASIL,IBOPE
00271,PROJETO RIO-ORLA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1588,08/1991,RIO DE JANEIRO-CAP/RJ,IBOPE
00272,PROFESSORES DE 1º E 2º GRAU - ESCOLA PÚBLICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1591,09/1991,SÃO PAULO-CAP/SP E RECIFE/PE,DATAFOLHA
00273,CASAMENTO DO PRESIDENTE COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1589,09/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00274,AVALIAÇÃO COLLOR (1 ANO E MEIO),https://www.cesop.unicamp.br/por/banco_de_dados/v/1592,09/1991,BRASIL,DATAFOLHA
00275,LIBERAÇÃO DOS CRUZADOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1593,09/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00277,AVALIAÇÃO GOVERNO COLLOR / AVALIAÇÃO LÍDERES POLÍTICOS E PARTIDOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1595,09/1991,CAPITAIS (VÁRIAS),IBOPE
00278,CORRUPÇÃO E PARTICIPAÇÃO POLÍTICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1596,09/1991,CAPITAIS (VÁRIAS),IBOPE
00279,CASAMENTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1597,09/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00280,VENDEDORES AMBULANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1598,09/1991,SÃO PAULO-CAP/SP,IBOPE
00281,DESESTATIZAÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1599,09/1991,SÃO PAULO-CAP/SP. RIO DE JANEIRO-CAP/RJ E BELO HORIZONTE/MG,IBOPE
00282,PAPA JOÃO PAULO II E OS CATÓLICOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1600,10/1991,CAPITAIS (VÁRIAS),DATAFOLHA
00283,PESQUISA COM COMERCIANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1601,10/1991,SÃO PAULO-CAP/SP,IBOPE
00284,VENDEDORES AMBULANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1602,10/1991,SÃO PAULO-CAP/SP,IBOPE
00286,COMPRA DE IMÓVEIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1603,10/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00287,PRIVATIZAÇÃO DA USIMINAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1605,10/1991,MINAS GERAIS/MG,DATAFOLHA
00289,OPERÁRIOS DO ABC,https://www.cesop.unicamp.br/por/banco_de_dados/v/1609,11/1991,ABC/SP,DATAFOLHA
00290,SATISFAÇÃO NO TRABALHO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1611,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00291,FREQUENTADORES DE SHOPPING,https://www.cesop.unicamp.br/por/banco_de_dados/v/1613,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00292,MEDO DAS CRIANÇAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1614,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00294,BEIJO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1616,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA
00295,IMAGEM DO BRASIL ENTRE SEUS VISITANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1617,12/1991,SÃO PAULO-CAP/SP E RIO DE JANEIRO-CAP/RJ,DATAFOLHA
00296,AVALIAÇÃO COLLOR (1 ANO E 9 MESES) / PLANO ECONÔMICO - COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1618,11/1991,CAPITAIS (VÁRIAS),DATAFOLHA
00297,AVALIAÇÃO GOVERNO COLLOR / INFLAÇÃO / PREVIDÊNCIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1619,01/1992,BRASIL,IBOPE
00298,AVALIAÇÃO COLLOR - 2 ANOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1620,02/1992,BRASIL,DATAFOLHA
00299,REFORMA MINISTERIAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1621,04/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00300,REFORMA MINISTERIAL II,https://www.cesop.unicamp.br/por/banco_de_dados/v/1361,04/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00301,AVALIAÇÃO COLLOR/ REFORMA MINISTERIAL/ CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1362,04/1992,BRASIL,IBOPE
00302,ECO-92,https://www.cesop.unicamp.br/por/banco_de_dados/v/1363,04/1992,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
00303,PEDRO COLLOR X PC FARIAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1364,05/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00304,PEDRO COLLOR – ACUSAÇÕES COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1365,05/1992,BRASIL,IBOPE
00305,PEDRO COLLOR X PC FARIAS - B,https://www.cesop.unicamp.br/por/banco_de_dados/v/1366,06/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00306,IMPEACHMENT COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1367,07/1992,DISTRITO FEDERAL/DF,DATAFOLHA
00309,IMPEACHMENT COLLOR III,https://www.cesop.unicamp.br/por/banco_de_dados/v/1370,08/1992,CAPITAIS DO BRASIL E CIDADES DO INTERIOR DE SÃO PAULO,DATAFOLHA
00310,IMPEACHMENT COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1371,08/1992,BRASIL,IBOPE
00311,IMPEACHMENT COLLOR IV,https://www.cesop.unicamp.br/por/banco_de_dados/v/1372,08/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00312,ORGULHO E VERGONHA DO BRASILEIRO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/1373,09/1992,BRASIL,DATAFOLHA
00313,POLÍTICOS QUE DEVERIAM TER A AVALIAÇÃO DE VIDA INVESTIGADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1375,09/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00314,MATANÇA NA CASA DE DETENÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1376,10/1992,SÃO PAULO-CAP/SP,DATAFOLHA
00315,GOVERNO ITAMAR (3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1377,12/1992,BRASIL,DATAFOLHA
00317,AVALIAÇÃO MALUF (1 MÊS),https://www.cesop.unicamp.br/por/banco_de_dados/v/1379,01/1993,SÃO PAULO-CAP/SP,DATAFOLHA
00318,PENA DE MORTE/ PLEBISCITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1380,02/1993,BRASIL,DATAFOLHA
00319,AVALIAÇÃO MALUF/ PROPAGANDA PLEBISCITO/ AVALIAÇÃO CARNAVAL 93,https://www.cesop.unicamp.br/por/banco_de_dados/v/1381,02/1993,SÃO PAULO-CAP/SP,DATAFOLHA
00320,AVALIAÇÃO ITAMAR/ PLEBISCITO/ AIDS/ CAMPANHA CERVEJA/ CARNAVAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1382,03/1993,BRASIL,DATAFOLHA
00321,AVALIAÇÃO ITAMAR/ TROCA MINISTRO DA FAZENDA/ VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1383,03/1993,BRASIL,DATAFOLHA
00322,AVALIAÇÃO ITAMAR FRANCO (6 MESES) - CULTURA POLÍTICA IV - PLEBISCITO V - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/1384,03/1993,BRASIL,DATAFOLHA
00323,PLEBISCITO - SISTEMA E FORMA DE GOVERNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1385,03/1993,BRASIL,IBOPE
00324,AVALIAÇÃO MALUF (3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1386,03/1993,SÃO PAULO-CAP/SP,DATAFOLHA
00325,PLEBISCITO / SINDICATOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1387,04/1993,BRASIL,IBOPE
00326,HOMOSSEXUALIDADE / PLEBISCITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1388,04/1993,BRASIL,IBOPE
00327,AVALIAÇÃO ITAMAR FRANCO/ CONGRESSO NACIONAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1389,04/1993,BRASIL,DATAFOLHA
00328,INTENÇÃO DE VOTO PRESIDENTE/ CORRUPÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1390,05/1993,BRASIL,DATAFOLHA
00329,SUCESSÃO PRESIDENCIAL/ AVALIAÇÃO ITAMAR/ AVALIAÇÃO GOVERNO/ MONOPÓLIO (PETRÓLEO E TELECOMUNICAÇÕES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1391,06/1993,BRASIL,DATAFOLHA
00330,AVALIAÇÃO PREFEITO (6 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1392,06/1993,CAPITAIS (VÁRIAS),DATAFOLHA
00331,AVALIAÇÃO PREFEITO/ AVALIAÇÃO FLEURY/ AVALIAÇÃO ITAMAR/ INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1393,07/1993,SANTO ANDRÉ/SP,DATAFOLHA
00332,AVALIAÇÃO MALUF (7 MESES)/ CÂMARA MUNICIPAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1394,08/1993,SÃO PAULO-CAP/SP,DATAFOLHA
00333,AVALIAÇÃO ITAMAR/ AVALIAÇÃO CONGRESSO NACIONAL/ AVALIAÇÃO FERNANDO HENRIQUE CARDOSO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1395,08/1993,BRASIL,DATAFOLHA
00334,SEPARATISMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1396,08/1993,BRASIL,IBOPE
00335,AVALIAÇÃO ITAMAR FRANCO (1 ANO),https://www.cesop.unicamp.br/por/banco_de_dados/v/1397,09/1993,BRASIL,DATAFOLHA
00336,AVALIAÇÃO GOVERNADOR (2 ANOS)/ VOTO PARA O GOVERNO E SENADO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1398,09/1993,PERNAMBUCO/PE,DATAFOLHA
00337,ESCÂNDALO DO ORÇAMENTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1400,10/1993,SÃO PAULO-CAP/SP,DATAFOLHA
00338,AVALIAÇÃO GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1401,01/1994,SANTA CATARINA/SC,IBOPE
00339,AVALIAÇÃO GOVERNO ITAMAR/ INTENÇÃO DE VOTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1402,02/1994,BRASIL,IBOPE
00340,AVALIAÇÃO GOVERNO ESTADUAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1403,03/1994,BAHIA/BA,IBOPE
00341,AVALIAÇÃO GOVERNO ITAMAR/ INTENÇÃO DE VOTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1404,03/1994,BRASIL,IBOPE
00342,AVALIAÇÃO GOVERNO ESTADUAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1405,03/1994,PARANÁ/PR,IBOPE
00343,INTENÇÃO DE VOTO PARA PRESIDENTE DA REPÚBLICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1406,03/1994,BRASIL,IBOPE
00344,INTENÇÃO DE VOTO PARA PRESIDENTE DA REPÚBLICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1407,04/1994,BRASIL,IBOPE
00345,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1408,05/1994,BRASIL,DATAFOLHA
00347,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1409,06/1994,BRASIL,DATAFOLHA
00348,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1410,06/1994,BRASIL,IBOPE
00349,INTENÇÃO DE VOTO PRESIDENTE/ INTENÇÃO DE VOTO GOVERNADOR/ INTENÇÃO DE VOTO SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1411,07/1994,GOIÁS/GO,IBOPE
00350,INTENÇÃO DE VOTO PRESIDENTE/ INTENÇÃO DE VOTO GOVERNADOR/ INTENÇÃO DE VOTO SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1412,07/1994,PARÁ/PA,IBOPE
00352,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1413,07/1994,BRASIL,DATAFOLHA
00353,INTENÇÃO DE VOTO PARA PRESIDENTE/ GOVERNADOR/ SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1414,07/1994,BRASIL,DATAFOLHA
00355,AVALIAÇÃO GOVERNO ITAMAR/ INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1415,07/1994,BRASIL,IBOPE
00357,AVALIAÇÃO GOVERNO ESTADUAL/ INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1416,07/1994,MATO GROSSO/MT,IBOPE
00358,INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1417,07/1994,BRASIL,DATAFOLHA
00359,AVALIAÇÃO GOVERNO ESTADUAL/ INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR/ DEPUTADO ESTADUAL/DEPUTADO FEDERAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1418,07/1994,ALAGOAS/AL,IBOPE
00360,AVALIAÇÃO GOVERNO ESTADUAL/  INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1419,07/1994,TOCANTINS/TO,IBOPE
00361,AVALIAÇÃO GOVERNO ESTADUAL/  INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1420,08/1994,MATO GROSSO DO SUL/MS,IBOPE
00362,AVALIAÇÃO GOVERNO ESTADUAL/  INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1421,08/1994,RIO GRANDE DO NORTE/RN,IBOPE
00363,AVALIAÇÃO GOVERNO ESTADUAL/  INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1422,08/1994,CEARÁ/CE,IBOPE
00364,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1423,08/1994,BRASIL,DATAFOLHA
00365,AVALIAÇÃO GOVERNO ESTADUAL/  INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1424,08/1994,PERNAMBUCO/PE,IBOPE
00366,INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1425,08/1994,BRASIL,IBOPE
00367,SATISFAÇÃO E EXPECTATIVA PESSOAL/DO PAÍS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1426,08/1994,BRASIL,IBOPE
00368,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1427,08/1994,BRASIL,DATAFOLHA
00369,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1428,08/1994,BRASIL,DATAFOLHA
00370,AVALIAÇÃO GOVERNO ESTADUAL/  INTENÇÃO DE VOTO PRESIDENTE/GOVERNADOR/SENADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1429,08/1994,AMAZONAS/AM,IBOPE
